,dateTime,stationName,tideValue
3852,2021-09-23T05:00:00Z,Portsmouth,-1.663
3853,2021-09-23T05:00:00Z,Bournemouth,-0.933
3854,2021-09-23T04:45:00Z,Bangor,-0.879
3855,2021-09-23T05:15:00Z,Bangor,-1.14
3856,2021-09-23T05:15:00Z,Dover,-1.44
3857,2021-09-23T05:15:00Z,St+Marys,2.335
3858,2021-09-23T05:15:00Z,Lowestoft,-0.517
3859,2021-09-23T05:15:00Z,Lerwick,-0.446
3860,2021-09-23T05:15:00Z,Newlyn,2.25
3861,2021-09-23T05:15:00Z,Milford+Haven,1.387
3862,2021-09-23T05:15:00Z,Aberdeen,0.733
3863,2021-09-23T05:15:00Z,Weymouth,-0.14
3864,2021-09-23T05:15:00Z,Ilfracombe,2.338
3865,2021-09-23T05:15:00Z,Kinlochbervie,0.389
3866,2021-09-23T05:15:00Z,Stornoway,0.579
3867,2021-09-23T05:15:00Z,Plymouth,1.536
3868,2021-09-23T05:15:00Z,Jersey,0.96
3869,2021-09-23T05:15:00Z,Tobermory,1.548
3870,2021-09-23T05:15:00Z,Ullapool,0.794
3871,2021-09-23T05:15:00Z,Newport,-0.099
3872,2021-09-23T05:15:00Z,Heysham,-2.608
3873,2021-09-23T05:15:00Z,Wick,-0.654
3874,2021-09-23T05:15:00Z,Avonmouth+Portbury,-0.637
3875,2021-09-23T05:15:00Z,Mumbles,1.796
3876,2021-09-23T05:15:00Z,Leith,1.976
3877,2021-09-23T05:15:00Z,North+Shields,2.597
3878,2021-09-23T05:15:00Z,Liverpool,-2.342
3879,2021-09-23T05:15:00Z,Holyhead,-2.182
3880,2021-09-23T05:15:00Z,Millport,-0.355
3881,2021-09-23T05:15:00Z,Immingham,2.407
3882,2021-09-23T05:00:00Z,Llandudno,-2.59
3883,2021-09-23T05:15:00Z,Cromer,1.071
3884,2021-09-23T05:15:00Z,Whitby,3.013
3885,2021-09-23T05:15:00Z,Fishguard,-0.053
3886,2021-09-23T05:15:00Z,Workington,-1.955
3887,2021-09-23T05:15:00Z,Port+Erin,-1.773
3888,2021-09-23T05:15:00Z,Harwich,-0.853
3889,2021-09-23T05:15:00Z,Barmouth,-1.259
3890,2021-09-23T05:15:00Z,Newhaven,-2.199
3891,2021-09-23T05:15:00Z,Portrush,0.201
3892,2021-09-23T05:15:00Z,Sheerness,-0.6
3893,2021-09-23T05:15:00Z,Portpatrick,-0.736
3894,2021-09-23T05:15:00Z,Portsmouth,-1.885
3895,2021-09-23T05:15:00Z,Bournemouth,-0.855
3896,2021-09-23T05:00:00Z,Liverpool,-2.045
3897,2021-09-23T05:00:00Z,Portrush,0.109
3898,2021-09-23T05:00:00Z,Stornoway,0.331
3899,2021-09-23T05:00:00Z,Dover,-1.215
3900,2021-09-23T05:00:00Z,Heysham,-2.334
3901,2021-09-23T05:30:00Z,Bangor,-1.241
3902,2021-09-23T05:30:00Z,Dover,-1.662
3903,2021-09-23T05:30:00Z,St+Marys,2.397
3904,2021-09-23T05:30:00Z,Lowestoft,-0.408
3905,2021-09-23T05:30:00Z,Lerwick,-0.47
3906,2021-09-23T05:30:00Z,Newlyn,2.322
3907,2021-09-23T05:30:00Z,Milford+Haven,1.739
3908,2021-09-23T05:30:00Z,Aberdeen,0.512
3909,2021-09-23T05:30:00Z,Weymouth,0.045
3910,2021-09-23T05:30:00Z,Ilfracombe,2.798
3911,2021-09-23T05:30:00Z,Kinlochbervie,0.657
3912,2021-09-23T05:30:00Z,Stornoway,0.849
3913,2021-09-23T05:30:00Z,Plymouth,1.69
3914,2021-09-23T05:30:00Z,Jersey,1.655
3915,2021-09-23T05:30:00Z,Tobermory,1.74
3916,2021-09-23T05:30:00Z,Ullapool,1.049
3917,2021-09-23T05:30:00Z,Newport,0.639
3918,2021-09-23T05:30:00Z,Heysham,-2.858
3919,2021-09-23T05:30:00Z,Wick,-0.758
3920,2021-09-23T05:30:00Z,Avonmouth+Portbury,0.024
3921,2021-09-23T05:30:00Z,Mumbles,2.294
3922,2021-09-23T05:30:00Z,Leith,1.713
3923,2021-09-23T05:30:00Z,North+Shields,2.459
3924,2021-09-23T05:30:00Z,Liverpool,-2.616
3925,2021-09-23T05:30:00Z,Holyhead,-2.192
3926,2021-09-23T05:30:00Z,Millport,-0.545
3927,2021-09-23T05:30:00Z,Immingham,2.717
3928,2021-09-23T05:30:00Z,Cromer,1.398
3929,2021-09-23T05:30:00Z,Whitby,2.952
3930,2021-09-23T05:30:00Z,Fishguard,0.2
3931,2021-09-23T05:30:00Z,Workington,-2.25
3932,2021-09-23T05:30:00Z,Port+Erin,-1.927
3933,2021-09-23T05:30:00Z,Harwich,-1.004
3934,2021-09-23T05:30:00Z,Barmouth,-1.059
3935,2021-09-23T05:30:00Z,Newhaven,-2.362
3936,2021-09-23T05:30:00Z,Portrush,0.276
3937,2021-09-23T05:30:00Z,Sheerness,-0.873
3938,2021-09-23T05:30:00Z,Portpatrick,-0.903
3939,2021-09-23T05:30:00Z,Portsmouth,-1.994
3940,2021-09-23T05:30:00Z,Bournemouth,-0.726
3941,2021-09-23T05:45:00Z,Dover,-1.884
3942,2021-09-23T05:45:00Z,St+Marys,2.451
3943,2021-09-23T05:45:00Z,Lowestoft,-0.23
3944,2021-09-23T05:45:00Z,Lerwick,-0.53
3945,2021-09-23T05:45:00Z,Newlyn,2.359
3946,2021-09-23T05:45:00Z,Milford+Haven,2.078
3947,2021-09-23T05:45:00Z,Aberdeen,0.254
3948,2021-09-23T05:45:00Z,Weymouth,0.248
3949,2021-09-23T05:45:00Z,Ilfracombe,3.21
3950,2021-09-23T05:45:00Z,Kinlochbervie,0.878
3951,2021-09-23T05:45:00Z,Plymouth,1.827
3952,2021-09-23T05:45:00Z,Jersey,2.33
3953,2021-09-23T05:45:00Z,Tobermory,1.892
3954,2021-09-23T05:45:00Z,Ullapool,1.291
3955,2021-09-23T05:45:00Z,Newport,1.354
3956,2021-09-23T05:45:00Z,Wick,-0.825
3957,2021-09-23T05:45:00Z,Avonmouth+Portbury,0.762
3958,2021-09-23T05:45:00Z,Mumbles,2.756
3959,2021-09-23T05:45:00Z,Leith,1.412
3960,2021-09-23T05:45:00Z,North+Shields,2.294
3961,2021-09-23T05:45:00Z,Holyhead,-2.162
3962,2021-09-23T05:45:00Z,Millport,-0.714
3963,2021-09-23T05:45:00Z,Immingham,2.986
3964,2021-09-23T05:45:00Z,Cromer,1.649
3965,2021-09-23T05:45:00Z,Whitby,2.882
3966,2021-09-23T05:45:00Z,Fishguard,0.485
3967,2021-09-23T05:45:00Z,Workington,-2.521
3968,2021-09-23T05:45:00Z,Harwich,-1.125
3969,2021-09-23T05:45:00Z,Barmouth,-0.813
3970,2021-09-23T05:45:00Z,Newhaven,-2.498
3971,2021-09-23T05:45:00Z,Portrush,0.379
3972,2021-09-23T05:45:00Z,Sheerness,-1.12
3973,2021-09-23T05:45:00Z,Portpatrick,-1.029
3974,2021-09-23T05:45:00Z,Portsmouth,-2.008
3975,2021-09-23T05:45:00Z,Bournemouth,-0.568
3976,2021-09-23T06:00:00Z,Bangor,-1.359
3977,2021-09-23T06:00:00Z,Dover,-2.083
3978,2021-09-23T06:00:00Z,St+Marys,2.441
3979,2021-09-23T06:00:00Z,Lowestoft,-0.063
3980,2021-09-23T06:00:00Z,Lerwick,-0.546
3981,2021-09-23T06:00:00Z,Newlyn,2.357
3982,2021-09-23T06:00:00Z,Milford+Haven,2.391
3983,2021-09-23T06:00:00Z,Aberdeen,0.032
3984,2021-09-23T06:00:00Z,Weymouth,0.436
3985,2021-09-23T06:00:00Z,Ilfracombe,3.55
3986,2021-09-23T06:00:00Z,Kinlochbervie,1.124
3987,2021-09-23T06:00:00Z,Stornoway,1.284
3988,2021-09-23T06:00:00Z,Plymouth,1.952
3989,2021-09-23T06:00:00Z,Tobermory,2.018
3990,2021-09-23T06:00:00Z,Ullapool,1.556
3991,2021-09-23T06:00:00Z,Newport,2.083
3992,2021-09-23T06:00:00Z,Heysham,-3.191
3993,2021-09-23T06:00:00Z,Wick,-0.833
3994,2021-09-23T06:00:00Z,Avonmouth+Portbury,1.532
3995,2021-09-23T06:00:00Z,Mumbles,3.178
3996,2021-09-23T06:00:00Z,Leith,1.107
3997,2021-09-23T06:00:00Z,North+Shields,2.128
3998,2021-09-23T06:00:00Z,Liverpool,-3.057
3999,2021-09-23T06:00:00Z,Holyhead,-2.08
4000,2021-09-24T00:00:00Z,Bangor,1.434
4001,2021-09-24T00:00:00Z,Dover,3.273
4002,2021-09-24T00:00:00Z,St+Marys,-1.981
4003,2021-09-24T00:00:00Z,Lowestoft,1.125
4004,2021-09-24T00:00:00Z,Lerwick,1.114
4005,2021-09-24T00:00:00Z,Newlyn,-1.827
4006,2021-09-24T00:00:00Z,Milford+Haven,-1.437
4007,2021-09-24T00:00:00Z,Aberdeen,0.693
4008,2021-09-24T00:00:00Z,Weymouth,-0.102
4009,2021-09-24T00:00:00Z,Ilfracombe,-2.764
4010,2021-09-24T00:00:00Z,Kinlochbervie,0.59
4011,2021-09-24T00:00:00Z,Stornoway,0.104
4012,2021-09-24T00:00:00Z,Plymouth,-1.455
4013,2021-09-24T00:00:00Z,Jersey,-1.515
4014,2021-09-24T00:00:00Z,Ullapool,0.488
4015,2021-09-24T00:00:00Z,Newport,-0.149
4016,2021-09-24T00:00:00Z,Heysham,4.436
4017,2021-09-24T00:00:00Z,Wick,1.785
4018,2021-09-24T00:00:00Z,Avonmouth+Portbury,0.474
4019,2021-09-24T00:00:00Z,Mumbles,-2.252
4020,2021-09-24T00:00:00Z,Leith,-0.716
4021,2021-09-24T00:00:00Z,North+Shields,-1.462
4022,2021-09-24T00:00:00Z,Liverpool,4.305
4023,2021-09-24T00:00:00Z,Holyhead,2.645
4024,2021-09-24T00:00:00Z,Millport,1.168
4025,2021-09-24T00:00:00Z,Immingham,-1.367
4026,2021-09-24T00:00:00Z,Llandudno,3.868
4027,2021-09-24T00:00:00Z,Cromer,-0.173
4028,2021-09-24T00:00:00Z,Whitby,-1.665
4029,2021-09-24T00:00:00Z,Fishguard,0.147
4030,2021-09-24T00:00:00Z,Workington,3.596
4031,2021-09-24T00:00:00Z,Port+Erin,2.42
4032,2021-09-24T00:00:00Z,Harwich,1.82
4033,2021-09-24T00:00:00Z,Barmouth,0.944
4034,2021-09-24T00:00:00Z,Newhaven,3.247
4035,2021-09-24T00:00:00Z,Portrush,-0.136
4036,2021-09-24T00:00:00Z,Sheerness,1.753
4037,2021-09-24T00:00:00Z,Portpatrick,1.879
4038,2021-09-24T00:00:00Z,Portsmouth,1.974
4039,2021-09-24T00:00:00Z,Bournemouth,0.611
4040,2021-09-24T00:15:00Z,Bangor,1.472
4041,2021-09-24T00:15:00Z,Dover,3.327
4042,2021-09-24T00:15:00Z,St+Marys,-2.039
4043,2021-09-24T00:15:00Z,Lowestoft,0.993
4044,2021-09-24T00:15:00Z,Lerwick,1.196
4045,2021-09-24T00:15:00Z,Newlyn,-1.92
4046,2021-09-24T00:15:00Z,Milford+Haven,-1.694
4047,2021-09-24T00:15:00Z,Aberdeen,0.896
4048,2021-09-24T00:15:00Z,Weymouth,-0.257
4049,2021-09-24T00:15:00Z,Ilfracombe,-3.084
4050,2021-09-24T00:15:00Z,Kinlochbervie,0.337
4051,2021-09-24T00:15:00Z,Stornoway,-0.114
4052,2021-09-24T00:15:00Z,Plymouth,-1.661
4053,2021-09-24T00:15:00Z,Jersey,-1.961
4054,2021-09-24T00:15:00Z,Tobermory,-0.838
4055,2021-09-24T00:15:00Z,Ullapool,0.189
4056,2021-09-24T00:15:00Z,Newport,-0.665
4057,2021-09-24T00:15:00Z,Heysham,4.665
4058,2021-09-24T00:15:00Z,Wick,1.862
4059,2021-09-24T00:15:00Z,Avonmouth+Portbury,-0.012
4060,2021-09-24T00:15:00Z,Mumbles,-2.671
4061,2021-09-24T00:15:00Z,Leith,-0.36
4062,2021-09-24T00:15:00Z,North+Shields,-1.317
4063,2021-09-24T00:15:00Z,Liverpool,4.43
4064,2021-09-24T00:15:00Z,Holyhead,2.589
4065,2021-09-24T00:15:00Z,Millport,1.296
4066,2021-09-24T00:15:00Z,Immingham,-1.627
4067,2021-09-24T00:15:00Z,Llandudno,3.881
4068,2021-09-24T00:15:00Z,Cromer,-0.388
4069,2021-09-24T00:15:00Z,Whitby,-1.6
4070,2021-09-24T00:15:00Z,Fishguard,-0.068
4071,2021-09-24T00:15:00Z,Workington,3.858
4072,2021-09-24T00:15:00Z,Port+Erin,2.51
4073,2021-09-24T00:15:00Z,Harwich,1.929
4074,2021-09-24T00:15:00Z,Barmouth,0.672
4075,2021-09-24T00:15:00Z,Newhaven,3.344
4076,2021-09-24T00:15:00Z,Portrush,-0.228
4077,2021-09-24T00:15:00Z,Sheerness,1.971
4078,2021-09-24T00:15:00Z,Portpatrick,1.991
4079,2021-09-24T00:15:00Z,Portsmouth,2.08
4080,2021-09-24T00:15:00Z,Bournemouth,0.532
4081,2021-09-24T00:00:00Z,Tobermory,-0.679
4082,2021-09-24T00:30:00Z,Bangor,1.512
4083,2021-09-24T00:30:00Z,Dover,3.336
4084,2021-09-24T00:30:00Z,St+Marys,-2.061
4085,2021-09-24T00:30:00Z,Lowestoft,0.871
4086,2021-09-24T00:30:00Z,Lerwick,1.14
4087,2021-09-24T00:30:00Z,Newlyn,-1.999
4088,2021-09-24T00:30:00Z,Milford+Haven,-1.93
4089,2021-09-24T00:30:00Z,Aberdeen,1.089
4090,2021-09-24T00:30:00Z,Weymouth,-0.375
4091,2021-09-24T00:30:00Z,Ilfracombe,-3.332
4092,2021-09-24T00:30:00Z,Kinlochbervie,0.036
4093,2021-09-24T00:30:00Z,Plymouth,-1.835
4094,2021-09-24T00:30:00Z,Jersey,-2.366
4095,2021-09-24T00:30:00Z,Tobermory,-0.958
4096,2021-09-24T00:30:00Z,Ullapool,-0.093
4097,2021-09-24T00:30:00Z,Newport,-1.174
4098,2021-09-24T00:30:00Z,Wick,1.924
4099,2021-09-24T00:30:00Z,Avonmouth+Portbury,-0.494
4100,2021-09-24T00:30:00Z,Mumbles,-3.023
4101,2021-09-24T00:30:00Z,Leith,-0.021
4102,2021-09-24T00:30:00Z,North+Shields,-1.154
4103,2021-09-24T00:30:00Z,Holyhead,2.478
4104,2021-09-24T00:30:00Z,Millport,1.416
4105,2021-09-24T00:30:00Z,Immingham,-1.862
4106,2021-09-24T00:30:00Z,Cromer,-0.607
4107,2021-09-24T00:30:00Z,Whitby,-1.469
4108,2021-09-24T00:30:00Z,Fishguard,-0.279
4109,2021-09-24T00:30:00Z,Workington,4.051
4110,2021-09-24T00:30:00Z,Port+Erin,2.571
4111,2021-09-24T00:30:00Z,Harwich,2.04
4112,2021-09-24T00:30:00Z,Barmouth,0.435
4113,2021-09-24T00:30:00Z,Newhaven,3.396
4114,2021-09-24T00:30:00Z,Portrush,-0.318
4115,2021-09-24T00:30:00Z,Sheerness,2.191
4116,2021-09-24T00:30:00Z,Portpatrick,2.084
4117,2021-09-24T00:30:00Z,Portsmouth,2.151
4118,2021-09-24T00:30:00Z,Bournemouth,0.458
4119,2021-09-24T00:45:00Z,Bangor,1.527
4120,2021-09-24T00:45:00Z,Dover,3.314
4121,2021-09-24T00:45:00Z,St+Marys,-2.038
4122,2021-09-24T00:45:00Z,Lowestoft,0.769
4123,2021-09-24T00:45:00Z,Lerwick,1.169
4124,2021-09-24T00:45:00Z,Newlyn,-1.992
4125,2021-09-24T00:45:00Z,Milford+Haven,-2.155
4126,2021-09-24T00:45:00Z,Aberdeen,1.238
4127,2021-09-24T00:45:00Z,Weymouth,-0.455
4128,2021-09-24T00:45:00Z,Ilfracombe,-3.512
4129,2021-09-24T00:45:00Z,Kinlochbervie,-0.099
4130,2021-09-24T00:45:00Z,Stornoway,-0.554
4131,2021-09-24T00:45:00Z,Plymouth,-1.977
4132,2021-09-24T00:45:00Z,Jersey,-2.761
4133,2021-09-24T00:45:00Z,Tobermory,-1.066
4134,2021-09-24T00:45:00Z,Ullapool,-0.3
4135,2021-09-24T00:45:00Z,Newport,-1.668
4136,2021-09-24T00:45:00Z,Heysham,4.87
4137,2021-09-24T00:45:00Z,Wick,1.948
4138,2021-09-24T00:45:00Z,Avonmouth+Portbury,-0.963
4139,2021-09-24T00:45:00Z,Mumbles,-3.309
4140,2021-09-24T00:45:00Z,Leith,0.28
4141,2021-09-24T00:45:00Z,North+Shields,-0.967
4142,2021-09-24T00:45:00Z,Liverpool,4.49
4143,2021-09-24T00:45:00Z,Holyhead,2.334
4144,2021-09-24T00:45:00Z,Millport,1.54
4145,2021-09-24T00:45:00Z,Immingham,-2.06
4146,2021-09-24T00:45:00Z,Llandudno,3.752
4147,2021-09-24T00:45:00Z,Cromer,-0.815
4148,2021-09-24T00:45:00Z,Whitby,-1.3
4149,2021-09-24T00:45:00Z,Fishguard,-0.459
4150,2021-09-24T00:45:00Z,Workington,4.161
4151,2021-09-24T00:45:00Z,Port+Erin,2.585
4152,2021-09-24T00:45:00Z,Harwich,2.166
4153,2021-09-24T00:45:00Z,Barmouth,0.192
4154,2021-09-24T00:45:00Z,Newhaven,3.412
4155,2021-09-24T00:45:00Z,Portrush,-0.396
4156,2021-09-24T00:45:00Z,Sheerness,2.408
4157,2021-09-24T00:45:00Z,Portpatrick,2.156
4158,2021-09-24T00:45:00Z,Portsmouth,2.196
4159,2021-09-24T00:45:00Z,Bournemouth,0.431
4160,2021-09-24T00:30:00Z,Llandudno,3.847
4161,2021-09-24T00:30:00Z,Stornoway,-0.32
4162,2021-09-24T00:30:00Z,Heysham,4.805
4163,2021-09-24T00:30:00Z,Liverpool,4.498
4164,2021-09-24T01:00:00Z,Bangor,1.528
4165,2021-09-24T01:00:00Z,Dover,3.253
4166,2021-09-24T01:00:00Z,St+Marys,-1.974
4167,2021-09-24T01:00:00Z,Lowestoft,0.648
4168,2021-09-24T01:00:00Z,Lerwick,1.101
4169,2021-09-24T01:00:00Z,Newlyn,-1.968
4170,2021-09-24T01:00:00Z,Milford+Haven,-2.332
4171,2021-09-24T01:00:00Z,Aberdeen,1.386
4172,2021-09-24T01:00:00Z,Weymouth,-0.507
4173,2021-09-24T01:00:00Z,Ilfracombe,-3.627
4174,2021-09-24T01:00:00Z,Kinlochbervie,-0.384
4175,2021-09-24T01:00:00Z,Stornoway,-0.807
4176,2021-09-24T01:00:00Z,Plymouth,-2.095
4177,2021-09-24T01:00:00Z,Jersey,-3.106
4178,2021-09-24T01:00:00Z,Tobermory,-1.152
4179,2021-09-24T01:00:00Z,Ullapool,-0.498
4180,2021-09-24T01:00:00Z,Newport,-2.136
4181,2021-09-24T01:00:00Z,Heysham,4.836
4182,2021-09-24T01:00:00Z,Wick,1.984
4183,2021-09-24T01:00:00Z,Avonmouth+Portbury,-1.434
4184,2021-09-24T01:00:00Z,Mumbles,-3.521
4185,2021-09-24T01:00:00Z,Leith,0.562
4186,2021-09-24T01:00:00Z,North+Shields,-0.76
4187,2021-09-24T01:00:00Z,Liverpool,4.409
4188,2021-09-24T01:00:00Z,Holyhead,2.157
4189,2021-09-24T01:00:00Z,Millport,1.655
4190,2021-09-24T01:00:00Z,Immingham,-2.244
4191,2021-09-24T01:00:00Z,Cromer,-1.006
4192,2021-09-24T01:00:00Z,Whitby,-1.124
4193,2021-09-24T01:00:00Z,Fishguard,-0.627
4194,2021-09-24T01:00:00Z,Workington,4.187
4195,2021-09-24T01:00:00Z,Port+Erin,2.575
4196,2021-09-24T01:00:00Z,Harwich,2.273
4197,2021-09-24T01:00:00Z,Barmouth,0.001
4198,2021-09-24T01:00:00Z,Newhaven,3.382
4199,2021-09-24T01:00:00Z,Portrush,-0.45
4200,2021-09-24T01:00:00Z,Sheerness,2.616
4201,2021-09-24T01:00:00Z,Portpatrick,2.201
4202,2021-09-24T01:00:00Z,Portsmouth,2.206
4203,2021-09-24T01:00:00Z,Bournemouth,0.449
4204,2021-09-24T01:15:00Z,Bangor,1.505
4205,2021-09-24T01:15:00Z,Dover,3.163
4206,2021-09-24T01:15:00Z,St+Marys,-1.882
4207,2021-09-24T01:15:00Z,Lowestoft,0.56
4208,2021-09-24T01:15:00Z,Lerwick,1.117
4209,2021-09-24T01:15:00Z,Newlyn,-1.907
4210,2021-09-24T01:15:00Z,Milford+Haven,-2.492
4211,2021-09-24T01:15:00Z,Aberdeen,1.576
4212,2021-09-24T01:15:00Z,Weymouth,-0.479
4213,2021-09-24T01:15:00Z,Ilfracombe,-3.677
4214,2021-09-24T01:15:00Z,Kinlochbervie,-0.594
4215,2021-09-24T01:15:00Z,Plymouth,-2.159
4216,2021-09-24T01:15:00Z,Jersey,-3.425
4217,2021-09-24T01:15:00Z,Tobermory,-1.223
4218,2021-09-24T01:15:00Z,Ullapool,-0.734
4219,2021-09-24T01:15:00Z,Newport,-2.578
4220,2021-09-24T01:15:00Z,Wick,1.945
4221,2021-09-24T01:15:00Z,Avonmouth+Portbury,-1.896
4222,2021-09-24T01:15:00Z,Mumbles,-3.672
4223,2021-09-24T01:15:00Z,Leith,0.842
4224,2021-09-24T01:15:00Z,North+Shields,-0.511
4225,2021-09-24T01:15:00Z,Holyhead,1.95
4226,2021-09-24T01:15:00Z,Millport,1.758
4227,2021-09-24T01:15:00Z,Immingham,-2.399
4228,2021-09-24T01:00:00Z,Llandudno,3.608
4229,2021-09-24T01:15:00Z,Cromer,-1.19
4230,2021-09-24T01:15:00Z,Whitby,-0.922
4231,2021-09-24T01:15:00Z,Fishguard,-0.778
4232,2021-09-24T01:15:00Z,Workington,4.151
4233,2021-09-24T01:15:00Z,Port+Erin,2.521
4234,2021-09-24T01:15:00Z,Harwich,2.311
4235,2021-09-24T01:15:00Z,Barmouth,-0.174
4236,2021-09-24T01:15:00Z,Newhaven,3.308
4237,2021-09-24T01:15:00Z,Portrush,-0.506
4238,2021-09-24T01:15:00Z,Sheerness,2.797
4239,2021-09-24T01:15:00Z,Portpatrick,2.218
4240,2021-09-24T01:15:00Z,Portsmouth,2.172
4241,2021-09-24T01:15:00Z,Bournemouth,0.509
4242,2021-09-24T01:30:00Z,Bangor,1.449
4243,2021-09-24T01:30:00Z,Dover,3.057
4244,2021-09-24T01:30:00Z,St+Marys,-1.751
4245,2021-09-24T01:30:00Z,Lowestoft,0.515
4246,2021-09-24T01:30:00Z,Lerwick,1.021
4247,2021-09-24T01:30:00Z,Newlyn,-1.798
4248,2021-09-24T01:30:00Z,Milford+Haven,-2.588
4249,2021-09-24T01:30:00Z,Aberdeen,1.7
4250,2021-09-24T01:30:00Z,Weymouth,-0.394
4251,2021-09-24T01:30:00Z,Ilfracombe,-3.663
4252,2021-09-24T01:30:00Z,Kinlochbervie,-0.83
4253,2021-09-24T01:30:00Z,Stornoway,-1.163
4254,2021-09-24T01:30:00Z,Plymouth,-2.186
4255,2021-09-24T01:30:00Z,Jersey,-3.688
4256,2021-09-24T01:30:00Z,Tobermory,-1.268
4257,2021-09-24T01:30:00Z,Ullapool,-0.953
4258,2021-09-24T01:30:00Z,Newport,-2.986
4259,2021-09-24T01:30:00Z,Heysham,4.514
4260,2021-09-24T01:30:00Z,Wick,1.91
4261,2021-09-24T01:30:00Z,Avonmouth+Portbury,-2.347
4262,2021-09-24T01:30:00Z,Mumbles,-3.75
4263,2021-09-24T01:30:00Z,Leith,1.083
4264,2021-09-24T01:30:00Z,North+Shields,-0.228
4265,2021-09-24T01:30:00Z,Liverpool,4.077
4266,2021-09-24T01:30:00Z,Holyhead,1.709
4267,2021-09-24T01:30:00Z,Millport,1.851
4268,2021-09-24T01:30:00Z,Immingham,-2.507
4269,2021-09-24T01:30:00Z,Llandudno,3.157
4270,2021-09-24T01:30:00Z,Cromer,-1.335
4271,2021-09-24T01:30:00Z,Whitby,-0.706
4272,2021-09-24T01:30:00Z,Fishguard,-0.923
4273,2021-09-24T01:30:00Z,Workington,4.04
4274,2021-09-24T01:30:00Z,Port+Erin,2.438
4275,2021-09-24T01:30:00Z,Harwich,2.293
4276,2021-09-24T01:30:00Z,Barmouth,-0.367
4277,2021-09-24T01:30:00Z,Newhaven,3.188
4278,2021-09-24T01:30:00Z,Portrush,-0.539
4279,2021-09-24T01:30:00Z,Sheerness,2.948
4280,2021-09-24T01:30:00Z,Portpatrick,2.204
4281,2021-09-24T01:30:00Z,Portsmouth,2.102
4282,2021-09-24T01:30:00Z,Bournemouth,0.583
4283,2021-09-24T01:15:00Z,Llandudno,3.411
4284,2021-09-24T01:15:00Z,Liverpool,4.272
4285,2021-09-24T01:15:00Z,Heysham,4.709
4286,2021-09-24T01:15:00Z,Stornoway,-0.963
4287,2021-09-24T01:45:00Z,Bangor,1.362
4288,2021-09-24T01:45:00Z,Dover,2.924
4289,2021-09-24T01:45:00Z,St+Marys,-1.575
4290,2021-09-24T01:45:00Z,Lowestoft,0.431
4291,2021-09-24T01:45:00Z,Lerwick,0.968
4292,2021-09-24T01:45:00Z,Newlyn,-1.666
4293,2021-09-24T01:45:00Z,Milford+Haven,-2.629
4294,2021-09-24T01:45:00Z,Aberdeen,1.847
4295,2021-09-24T01:45:00Z,Weymouth,-0.291
4296,2021-09-24T01:45:00Z,Ilfracombe,-3.59
4297,2021-09-24T01:45:00Z,Kinlochbervie,-0.975
4298,2021-09-24T01:45:00Z,Stornoway,-1.326
4299,2021-09-24T01:45:00Z,Plymouth,-2.155
4300,2021-09-24T01:45:00Z,Jersey,-3.911
4301,2021-09-24T01:45:00Z,Tobermory,-1.268
4302,2021-09-24T01:45:00Z,Ullapool,-1.126
4303,2021-09-24T01:45:00Z,Newport,-3.374
4304,2021-09-24T01:45:00Z,Heysham,4.24
4305,2021-09-24T01:45:00Z,Wick,1.813
4306,2021-09-24T01:45:00Z,Avonmouth+Portbury,-2.784
4307,2021-09-24T01:45:00Z,Mumbles,-3.76
4308,2021-09-24T01:45:00Z,Leith,1.298
4309,2021-09-24T01:45:00Z,North+Shields,0.056
4310,2021-09-24T01:45:00Z,Liverpool,3.813
4311,2021-09-24T01:45:00Z,Holyhead,1.437
4312,2021-09-24T01:45:00Z,Millport,1.917
4313,2021-09-24T01:45:00Z,Immingham,-2.575
4314,2021-09-24T01:45:00Z,Llandudno,2.865
4315,2021-09-24T01:45:00Z,Cromer,-1.461
4316,2021-09-24T01:45:00Z,Whitby,-0.444
4317,2021-09-24T01:45:00Z,Fishguard,-1.047
4318,2021-09-24T01:45:00Z,Workington,3.857
4319,2021-09-24T01:45:00Z,Port+Erin,2.306
4320,2021-09-24T01:45:00Z,Harwich,2.227
4321,2021-09-24T01:45:00Z,Barmouth,-0.517
4322,2021-09-24T01:45:00Z,Newhaven,3.022
4323,2021-09-24T01:45:00Z,Portrush,-0.562
4324,2021-09-24T01:45:00Z,Sheerness,3.056
4325,2021-09-24T01:45:00Z,Portpatrick,2.155
4326,2021-09-24T01:45:00Z,Portsmouth,2.019
4327,2021-09-24T01:45:00Z,Bournemouth,0.627
4328,2021-09-24T02:00:00Z,Bangor,1.26
4329,2021-09-24T02:00:00Z,Dover,2.746
4330,2021-09-24T02:00:00Z,St+Marys,-1.388
4331,2021-09-24T02:00:00Z,Lowestoft,0.334
4332,2021-09-24T02:00:00Z,Lerwick,0.896
4333,2021-09-24T02:00:00Z,Newlyn,-1.501
4334,2021-09-24T02:00:00Z,Milford+Haven,-2.631
4335,2021-09-24T02:00:00Z,Aberdeen,1.986
4336,2021-09-24T02:00:00Z,Weymouth,-0.231
4337,2021-09-24T02:00:00Z,Ilfracombe,-3.485
4338,2021-09-24T02:00:00Z,Kinlochbervie,-1.138
4339,2021-09-24T02:00:00Z,Plymouth,-2.066
4340,2021-09-24T02:00:00Z,Jersey,-4.081
4341,2021-09-24T02:00:00Z,Tobermory,-1.25
4342,2021-09-24T02:00:00Z,Ullapool,-1.29
